chr	start	end	GSM1027306	GSM1027310	GSM1027311	GSM1027320	GSM1027322	GSM1027325	GSM1027326	GSM1027328	GSM1027334	GSM1027335	GSM468792	GSM468801	GSM493384	GSM493386	GSM493387	GSM530651	GSM530652	GSM530653	GSM530654	GSM530657	GSM530658	GSM530659	GSM530660	GSM530661	GSM530663	GSM530664	GSM530665	GSM530666	GSM595913	GSM595914	GSM595917	GSM595918	GSM595919	GSM595920	GSM595922	GSM595923	GSM595926	GSM595928	GSM665800	GSM665801	GSM665802	GSM665803	GSM665804	GSM665811	GSM665812	GSM665813	GSM665814	GSM665817	GSM665819	GSM665820	GSM665824	GSM665830	GSM665831	GSM665836	GSM665837	GSM665838	GSM665839	GSM701488	GSM701489	GSM701491	GSM701492	GSM701493	GSM701499	GSM701500	GSM701503	GSM701507	GSM701508	GSM701516	GSM701525	GSM701526	GSM701539	GSM701540	GSM701541	GSM753973	GSM753974	GSM774201	GSM774203	GSM774208	GSM817160	GSM817165	GSM817166	GSM817167	GSM817198	GSM817215	GSM817220	GSM878612	GSM878613	GSM878614	GSM878615	GSM878616	GSM878621	GSM878628	GSM878630	GSM878650	GSM878651	GSM878652	GSM878658	GSM906379	GSM906380	GSM906381	Stem15	Stem16	Stem6
chrX	55000000	56000000	0.158175	0.168709	0.178166	0.162696	0.127446	0.158179	0.132684	0.078945	0.222698	0.278405	0.168721	0.152284	0.093373	0.101101	0.127563	0.039495	0.130362	0.117655	0.061468	0.118081	0.122112	0.068591	0.137592	0.078611	0.188648	0.129906	0.238253	0.180869	0.057472	0.183764	0.078366	0.138006	0.065942	0.066908	0.081059	0.070617	0.089723	0.064458	0.073937	0.072131	0.064678	0.063279	0.111531	0.056871	0.173284	0.248081	0.076608	0.088851	0.10002	0.205963	0.122493	0.090801	0.078611	0.047027	0.075684	0.056378	0.080952	0.168464	0.133016	0.096581	0.087626	0.126619	0.168336	0.178884	0.127833	0.101498	0.122312	0.132462	0.136393	0.126051	0.061746	0.058976	0.071704	0.114594	0.113853	0.227271	0.123515	0.05323	0.092982	0.111056	0.193912	0.176479	0.101259	0.088175	0.099187	0.209176	0.156921	0.170911	0.115242	0.128148	0.097968	0.108495	0.081048	0.079552	0.065071	0.103179	0.207876	0.123593	0.088064	0.098942	0.433833	0.010401	0.491907
chrX	56000000	57000000	0.16338	0.16392	0.181439	0.151792	0.121309	0.142526	0.124872	0.075638	0.214016	0.268632	0.163852	0.142174	0.091686	0.101387	0.122256	0.041537	0.129189	0.117625	0.053215	0.12254	0.128279	0.070763	0.143965	0.067856	0.188206	0.130597	0.231732	0.181735	0.054348	0.176184	0.074821	0.137704	0.066865	0.072893	0.098205	0.081454	0.092808	0.073767	0.075665	0.07992	0.075116	0.068524	0.121533	0.045682	0.169501	0.24525	0.077494	0.07909	0.10858	0.225365	0.116674	0.090667	0.071969	0.046346	0.073043	0.057595	0.078846	0.162233	0.129507	0.094873	0.085054	0.127508	0.173461	0.161093	0.120896	0.097462	0.11649	0.127153	0.137429	0.114748	0.061527	0.058442	0.070814	0.119446	0.121384	0.214132	0.117845	0.052299	0.088172	0.108647	0.196132	0.1714	0.097191	0.0826	0.094559	0.224548	0.158806	0.176498	0.112806	0.144085	0.103762	0.112224	0.070043	0.079427	0.068266	0.10612	0.205314	0.12527	0.080236	0.090328	0.415669	0.009546	0.482777
chrX	57000000	58000000	0.155903	0.161031	0.176402	0.154093	0.12528	0.151058	0.124983	0.07297	0.213831	0.270351	0.166212	0.14949	0.086706	0.102003	0.121306	0.038786	0.12571	0.107894	0.055405	0.109394	0.119374	0.065359	0.135939	0.07642	0.18611	0.126277	0.234266	0.179133	0.052381	0.176928	0.071693	0.133703	0.060731	0.064484	0.079109	0.066881	0.088265	0.066694	0.086853	0.084376	0.076485	0.082141	0.106624	0.05218	0.170715	0.243325	0.071679	0.084929	0.102427	0.220947	0.119904	0.089015	0.078974	0.041585	0.067466	0.051531	0.075879	0.16188	0.125315	0.093285	0.072164	0.111382	0.164452	0.165781	0.117753	0.08566	0.113815	0.114143	0.128538	0.106367	0.053662	0.050404	0.067405	0.115447	0.115759	0.225579	0.115074	0.049258	0.085782	0.106249	0.190251	0.176511	0.091918	0.077288	0.09057	0.232013	0.168718	0.16321	0.107237	0.143521	0.107795	0.099971	0.073365	0.077143	0.065721	0.101462	0.205833	0.122581	0.079463	0.087485	0.418006	0.014156	0.488993
chrX	58000000	59000000	0.114595	0.116807	0.127628	0.111494	0.085685	0.10651	0.099992	0.048585	0.146091	0.194373	0.117818	0.105087	0.05707	0.07571	0.084145	0.030404	0.082583	0.071759	0.035018	0.069503	0.078275	0.043307	0.087878	0.041006	0.12345	0.087898	0.176553	0.132925	0.037516	0.112643	0.047551	0.083376	0.03431	0.041618	0.042785	0.038128	0.050885	0.037871	0.050823	0.044795	0.034706	0.031277	0.054595	0.028145	0.099242	0.130344	0.041395	0.054126	0.054345	0.117327	0.058486	0.052902	0.03721	0.027154	0.038014	0.028317	0.038074	0.087213	0.066212	0.053663	0.043702	0.067053	0.092081	0.102979	0.080256	0.050838	0.067656	0.05487	0.073063	0.071347	0.035517	0.032537	0.046861	0.08246	0.082124	0.142599	0.066706	0.024419	0.049338	0.072651	0.100917	0.115706	0.066374	0.049007	0.050536	0.157919	0.118852	0.118964	0.074603	0.080145	0.065927	0.069089	0.040687	0.048612	0.044924	0.065011	0.135688	0.073018	0.050105	0.058811	0.275001	0.005541	0.30783
chrX	61000000	62000000	0.08168	0.093148	0.11006	0.096425	0.085504	0.098288	0.08684	0.045956	0.108172	0.123149	0.096377	0.082822	0.049951	0.087087	0.085783	0.033465	0.066207	0.075491	0.039593	0.064985	0.067446	0.048989	0.074471	0.045674	0.094695	0.085082	0.12188	0.1006	0.03664	0.078039	0.04876	0.06986	0.038743	0.032728	0.04021	0.033524	0.041973	0.032305	0.048453	0.039898	0.034579	0.032584	0.046929	0.030453	0.076895	0.088964	0.036974	0.049445	0.044713	0.091047	0.052244	0.043537	0.03845	0.031263	0.041992	0.03189	0.043274	0.077523	0.064398	0.055756	0.046746	0.058123	0.072131	0.084352	0.053262	0.054812	0.063114	0.054984	0.05682	0.050776	0.033423	0.032446	0.047867	0.053195	0.0549	0.105345	0.042127	0.024267	0.042525	0.061412	0.068056	0.07448	0.05378	0.046738	0.046197	0.112678	0.088665	0.099166	0.070338	0.071174	0.062994	0.063016	0.039755	0.048428	0.043611	0.050562	0.102247	0.06744	0.05353	0.056907	0.160944	0.002483	0.178041
chrX	62000000	63000000	0.145407	0.152375	0.172892	0.144537	0.121426	0.154425	0.127974	0.070672	0.212339	0.26143	0.16043	0.144355	0.07808	0.090749	0.111884	0.039979	0.117661	0.106173	0.063686	0.102312	0.105445	0.05631	0.125267	0.08515	0.173797	0.119822	0.226908	0.173508	0.053063	0.16111	0.06921	0.124056	0.056098	0.065585	0.080567	0.067616	0.084508	0.062865	0.074779	0.072847	0.069285	0.066252	0.107599	0.060171	0.15287	0.214613	0.086926	0.101585	0.100991	0.191314	0.128301	0.102379	0.095807	0.042743	0.054223	0.042253	0.057863	0.133303	0.100152	0.079132	0.061424	0.102085	0.145739	0.15783	0.109821	0.072506	0.112755	0.094529	0.116841	0.09982	0.04425	0.046523	0.066034	0.106957	0.109322	0.211512	0.117843	0.043399	0.074248	0.102092	0.156957	0.163234	0.092278	0.078857	0.104641	0.226092	0.159837	0.1649	0.100751	0.135301	0.096198	0.105468	0.09075	0.072748	0.067736	0.097376	0.201195	0.117048	0.080992	0.093118	0.43579	0.013861	0.496597
chrX	63000000	64000000	0.151345	0.164496	0.180273	0.166473	0.118078	0.168976	0.136494	0.074903	0.218506	0.294111	0.169923	0.15483	0.086477	0.097335	0.120913	0.04194	0.126855	0.115943	0.057649	0.101651	0.115757	0.060483	0.137313	0.068506	0.192251	0.13072	0.243421	0.18992	0.056329	0.184465	0.069873	0.129538	0.054198	0.067411	0.08378	0.073118	0.091751	0.067008	0.083793	0.079726	0.078394	0.076352	0.110882	0.051963	0.160012	0.224352	0.068433	0.084531	0.098694	0.193101	0.114274	0.087423	0.072701	0.03737	0.052279	0.039571	0.056075	0.136029	0.106099	0.079134	0.065524	0.116478	0.156367	0.170879	0.128512	0.08264	0.107967	0.096404	0.122383	0.115953	0.05155	0.049131	0.068659	0.113437	0.107157	0.231292	0.118019	0.038927	0.073578	0.107989	0.173546	0.180955	0.093025	0.080883	0.087662	0.238911	0.171026	0.168741	0.124986	0.151266	0.109957	0.105745	0.073112	0.079624	0.068915	0.098939	0.204781	0.142023	0.078251	0.080362	0.420123	0.008777	0.483343
chrX	64000000	65000000	0.178309	0.163234	0.179228	0.175583	0.146987	0.167246	0.145199	0.08202	0.241146	0.292202	0.186015	0.163669	0.115791	0.122472	0.14003	0.043112	0.144757	0.116207	0.066129	0.14063	0.146753	0.084722	0.163584	0.087549	0.213705	0.151278	0.264596	0.201611	0.058259	0.201388	0.09183	0.159284	0.079765	0.073491	0.094754	0.084383	0.096807	0.073394	0.095553	0.095161	0.097186	0.091299	0.121321	0.065207	0.193258	0.271801	0.084992	0.105768	0.102967	0.246415	0.129655	0.108971	0.092757	0.062352	0.085238	0.075859	0.090914	0.189919	0.148858	0.11426	0.090972	0.140617	0.192363	0.178559	0.139645	0.105164	0.134676	0.143786	0.150707	0.125402	0.071974	0.076368	0.085765	0.127616	0.125751	0.233067	0.139553	0.074258	0.105981	0.111211	0.224538	0.179915	0.115416	0.106459	0.113384	0.253318	0.181076	0.182916	0.126281	0.167495	0.114868	0.116402	0.093358	0.090385	0.079044	0.111325	0.207164	0.145776	0.103482	0.117055	0.418919	0.01161	0.480793
chrX	65000000	66000000	0.148729	0.16286	0.185528	0.163832	0.129284	0.172352	0.15507	0.077623	0.231333	0.298948	0.180292	0.163409	0.110618	0.11349	0.141697	0.040265	0.142251	0.114425	0.055792	0.139532	0.143159	0.079164	0.164064	0.068674	0.214917	0.14505	0.25584	0.194704	0.061024	0.205226	0.095793	0.168615	0.079022	0.062719	0.081739	0.072042	0.089791	0.071433	0.075159	0.076169	0.068517	0.069651	0.116336	0.048419	0.183767	0.28308	0.072003	0.084681	0.109222	0.243049	0.118311	0.086614	0.07168	0.05252	0.076956	0.057135	0.084193	0.183621	0.135367	0.105875	0.087681	0.142574	0.195606	0.186106	0.139368	0.108571	0.143648	0.134719	0.144576	0.123772	0.059546	0.059234	0.085062	0.121825	0.120222	0.24244	0.113615	0.068015	0.085903	0.10833	0.20973	0.184199	0.088394	0.07865	0.092241	0.223461	0.1642	0.177731	0.114179	0.133191	0.100268	0.111149	0.073436	0.084149	0.067712	0.104081	0.218844	0.129263	0.086825	0.094295	0.42181	0.013395	0.486188
chrX	66000000	67000000	0.144096	0.159101	0.177082	0.161801	0.143249	0.165161	0.154938	0.082946	0.248171	0.294052	0.176902	0.15566	0.090612	0.104328	0.129061	0.042719	0.12801	0.106668	0.053293	0.108046	0.118945	0.059985	0.138912	0.061349	0.198318	0.134522	0.245668	0.189594	0.064717	0.181119	0.076073	0.138955	0.058993	0.066818	0.089228	0.077438	0.091727	0.070792	0.075707	0.07629	0.07819	0.077184	0.12059	0.044693	0.163877	0.225242	0.062518	0.082596	0.125049	0.186429	0.115337	0.082811	0.066032	0.034984	0.049914	0.0334	0.052392	0.12759	0.093124	0.082721	0.059735	0.102728	0.147446	0.173708	0.125855	0.075308	0.102615	0.076781	0.11691	0.103426	0.044059	0.038602	0.073503	0.106043	0.102427	0.236346	0.106223	0.042866	0.055784	0.106445	0.15799	0.174909	0.088667	0.076644	0.087161	0.232466	0.16289	0.170262	0.12102	0.147522	0.104171	0.111288	0.07056	0.087994	0.070498	0.103757	0.21011	0.149889	0.090218	0.102424	0.43014	0.010827	0.492799
chrX	67000000	68000000	0.196391	0.18347	0.193765	0.197292	0.180612	0.182688	0.162928	0.126226	0.273153	0.320033	0.199972	0.18054	0.116146	0.116999	0.148199	0.065628	0.148965	0.142693	0.091017	0.137245	0.14357	0.081896	0.169999	0.117366	0.211305	0.144865	0.289509	0.224862	0.082866	0.206846	0.092497	0.1557	0.080316	0.09272	0.1201	0.103603	0.118766	0.094121	0.103426	0.102123	0.10363	0.090637	0.164373	0.089592	0.17835	0.250447	0.118507	0.136446	0.151329	0.214039	0.167991	0.141569	0.132686	0.053384	0.057205	0.049298	0.072295	0.152902	0.124127	0.099528	0.071505	0.121768	0.164942	0.18557	0.157113	0.082663	0.127288	0.103953	0.135696	0.115916	0.059795	0.05451	0.096627	0.1353	0.13225	0.247723	0.178114	0.074034	0.07863	0.115894	0.192676	0.195501	0.110937	0.100709	0.151286	0.266506	0.193937	0.199284	0.152648	0.18655	0.130998	0.135918	0.124388	0.122832	0.10695	0.136143	0.216229	0.176944	0.105855	0.123746	0.443726	0.012709	0.49099
chrX	68000000	69000000	0.250384	0.227148	0.240253	0.248931	0.225142	0.221527	0.194463	0.195069	0.333478	0.394727	0.228598	0.216651	0.144459	0.141412	0.176266	0.103609	0.18945	0.19144	0.160945	0.165629	0.182512	0.101924	0.206528	0.185397	0.255732	0.178803	0.339121	0.266505	0.12411	0.25397	0.095375	0.161281	0.086565	0.138302	0.166064	0.162636	0.170672	0.144759	0.146331	0.156178	0.148376	0.12615	0.222126	0.172261	0.206575	0.285971	0.175097	0.209168	0.220619	0.242184	0.233867	0.232932	0.213769	0.058941	0.073599	0.064688	0.085014	0.196561	0.149824	0.115695	0.095648	0.153044	0.200319	0.246315	0.192762	0.103085	0.144141	0.138786	0.162751	0.152328	0.082911	0.080283	0.099077	0.180082	0.175215	0.275287	0.306984	0.099105	0.092362	0.152114	0.253936	0.233386	0.157586	0.155194	0.23715	0.335448	0.251974	0.242355	0.226709	0.255179	0.165749	0.167463	0.206369	0.185007	0.169197	0.193731	0.253099	0.266397	0.119918	0.148267	0.426822	0.008902	0.479311
chrX	69000000	70000000	0.207299	0.175364	0.188459	0.1981	0.156653	0.186442	0.153709	0.123793	0.25009	0.313097	0.195386	0.17594	0.105477	0.110941	0.137901	0.0659	0.147515	0.124154	0.088266	0.12288	0.138729	0.074808	0.157166	0.113553	0.20828	0.140537	0.277079	0.211995	0.09005	0.203921	0.080535	0.143864	0.07238	0.095434	0.113961	0.101826	0.120722	0.098322	0.103871	0.102787	0.106036	0.094355	0.15991	0.084813	0.185557	0.27421	0.109372	0.130747	0.147898	0.24019	0.166889	0.135764	0.131555	0.054706	0.073728	0.064271	0.08042	0.182568	0.142704	0.104883	0.084959	0.124429	0.183775	0.192922	0.144215	0.098906	0.140042	0.145426	0.14549	0.125643	0.068289	0.07438	0.080809	0.137029	0.13397	0.244348	0.173447	0.063472	0.091093	0.115642	0.215454	0.191391	0.10484	0.101906	0.140869	0.259647	0.194273	0.183458	0.150991	0.185409	0.128459	0.119974	0.115483	0.11754	0.105729	0.137679	0.2202	0.176467	0.101958	0.117922	0.442656	0.011425	0.490348
chrX	70000000	71000000	0.236095	0.195734	0.21727	0.198568	0.170449	0.172016	0.152802	0.122421	0.280931	0.289197	0.181467	0.168248	0.130109	0.128112	0.144649	0.064416	0.154645	0.176777	0.093135	0.146837	0.155691	0.098391	0.169954	0.100704	0.207522	0.150227	0.259447	0.20778	0.078155	0.200215	0.096535	0.152193	0.097452	0.091962	0.103257	0.097215	0.112638	0.088294	0.115063	0.118541	0.125668	0.106349	0.147906	0.096329	0.208274	0.30347	0.101297	0.119376	0.131094	0.250874	0.141659	0.129168	0.115018	0.084377	0.117208	0.110209	0.126219	0.246733	0.202021	0.14262	0.12453	0.15518	0.22101	0.186193	0.151543	0.136049	0.163031	0.210693	0.164469	0.145815	0.108669	0.113401	0.093643	0.124503	0.122746	0.224906	0.174334	0.098583	0.137017	0.1441	0.25019	0.194799	0.110833	0.111526	0.136143	0.26246	0.198081	0.180228	0.150997	0.198716	0.130533	0.127746	0.116933	0.119408	0.110441	0.136284	0.232225	0.180511	0.099602	0.119473	0.440041	0.01156	0.480446
chrX	71000000	72000000	0.203503	0.219213	0.243389	0.22019	0.181686	0.194796	0.166549	0.136908	0.305205	0.339577	0.203677	0.192583	0.137684	0.1326	0.156825	0.0753	0.171931	0.186547	0.093285	0.162426	0.171996	0.103152	0.193451	0.119638	0.23246	0.162279	0.292071	0.234751	0.096471	0.225038	0.100906	0.176449	0.101767	0.11195	0.138915	0.129165	0.132645	0.108771	0.123653	0.132221	0.133449	0.120041	0.185588	0.088356	0.199072	0.297716	0.115032	0.126462	0.170366	0.263378	0.173471	0.144576	0.123017	0.067703	0.092408	0.07875	0.10298	0.206395	0.165903	0.12163	0.105073	0.146537	0.20465	0.200975	0.164009	0.121239	0.156938	0.175764	0.156843	0.136372	0.084127	0.086702	0.098109	0.149572	0.145084	0.243483	0.194282	0.09753	0.111327	0.152035	0.239748	0.21748	0.132708	0.129643	0.152164	0.298844	0.220826	0.214882	0.17474	0.210721	0.139269	0.143376	0.125926	0.136099	0.120306	0.155807	0.254012	0.204057	0.12429	0.153187	0.441432	0.009592	0.488591
chrX	72000000	73000000	0.109185	0.116726	0.133082	0.116972	0.084681	0.118217	0.104727	0.06463	0.168499	0.210624	0.13068	0.112678	0.063296	0.073497	0.091255	0.033093	0.092819	0.078119	0.033661	0.07774	0.086296	0.045139	0.102818	0.044595	0.146548	0.094426	0.179762	0.134295	0.044465	0.131031	0.053224	0.101188	0.042277	0.053865	0.071008	0.05754	0.0706	0.052863	0.06659	0.065953	0.066093	0.060405	0.08915	0.029275	0.122248	0.175212	0.049552	0.053767	0.085444	0.149651	0.078206	0.057136	0.044089	0.029831	0.043	0.032399	0.044642	0.107259	0.081925	0.05911	0.046855	0.076604	0.115227	0.127091	0.084983	0.05595	0.082968	0.074561	0.093101	0.075429	0.035228	0.034803	0.047513	0.083529	0.085108	0.168176	0.078599	0.031897	0.050932	0.080085	0.124114	0.133107	0.072391	0.063388	0.062284	0.205046	0.146671	0.129716	0.096497	0.12493	0.08662	0.078272	0.044659	0.066697	0.05757	0.081403	0.161263	0.111165	0.059298	0.064297	0.407084	0.00956	0.477623
chrX	73000000	74000000	0.212887	0.209683	0.224356	0.192051	0.170601	0.181557	0.155045	0.117943	0.286498	0.314034	0.196926	0.181576	0.120374	0.11712	0.139508	0.062072	0.148185	0.16246	0.077478	0.141326	0.152247	0.082486	0.169146	0.090625	0.216761	0.148113	0.28323	0.224573	0.082935	0.208345	0.092681	0.168258	0.085518	0.10113	0.128711	0.118455	0.122708	0.103019	0.116828	0.11957	0.130745	0.119683	0.178588	0.075957	0.200888	0.291696	0.113108	0.111579	0.167321	0.248469	0.16417	0.131959	0.105753	0.053823	0.082019	0.062903	0.089689	0.193676	0.154272	0.115305	0.088887	0.14183	0.199561	0.204851	0.143536	0.107769	0.140702	0.151943	0.156369	0.124287	0.071454	0.068871	0.086699	0.154107	0.149193	0.253681	0.16562	0.078746	0.095392	0.138019	0.22892	0.201676	0.127524	0.116352	0.1353	0.334256	0.245902	0.207836	0.146468	0.208599	0.138617	0.137212	0.100749	0.123342	0.104907	0.148443	0.241831	0.17067	0.117724	0.136643	0.446911	0.0099	0.493573
chrX	74000000	75000000	0.151288	0.155633	0.172366	0.151364	0.125193	0.149805	0.126548	0.086423	0.207111	0.264283	0.162693	0.142111	0.084097	0.094886	0.119237	0.050233	0.119873	0.106389	0.054477	0.107649	0.115013	0.062121	0.133225	0.070541	0.180956	0.127405	0.228621	0.175572	0.064109	0.167122	0.074675	0.133083	0.061976	0.07973	0.10292	0.084569	0.103506	0.081899	0.079531	0.07857	0.077405	0.076677	0.140887	0.045852	0.161721	0.232812	0.070475	0.081771	0.121146	0.20051	0.114604	0.083373	0.069011	0.036751	0.05998	0.042623	0.063191	0.146635	0.110931	0.08615	0.065745	0.105091	0.152843	0.167931	0.115648	0.082584	0.106391	0.10938	0.124255	0.101123	0.049904	0.049407	0.066025	0.107783	0.104144	0.223408	0.110707	0.048758	0.071441	0.100062	0.172859	0.165632	0.094512	0.084132	0.092269	0.226693	0.168979	0.165205	0.1169	0.148501	0.103807	0.103714	0.066761	0.090664	0.082175	0.113233	0.197176	0.133351	0.077945	0.083104	0.42014	0.00895	0.4851
chrX	75000000	76000000	0.136035	0.147119	0.165725	0.139612	0.101461	0.144308	0.122904	0.07416	0.196978	0.251195	0.156565	0.138806	0.074911	0.091519	0.113506	0.038656	0.105462	0.093246	0.041832	0.089065	0.10735	0.053983	0.122228	0.050425	0.172873	0.116703	0.227326	0.169219	0.051301	0.161585	0.06246	0.1204	0.049276	0.06021	0.085827	0.073873	0.081774	0.062582	0.068829	0.069103	0.066682	0.064131	0.108039	0.036534	0.155855	0.225583	0.052843	0.062379	0.093894	0.189505	0.091697	0.064674	0.049274	0.036416	0.057776	0.042098	0.061117	0.141465	0.106816	0.078587	0.063148	0.094891	0.149817	0.153547	0.104839	0.073024	0.107958	0.102316	0.111301	0.087747	0.044781	0.044969	0.061748	0.099169	0.099369	0.210016	0.088569	0.037981	0.065019	0.09764	0.165423	0.162053	0.085373	0.073025	0.069087	0.207046	0.148778	0.155488	0.114551	0.136294	0.098382	0.095731	0.054823	0.07724	0.06231	0.093983	0.191017	0.12706	0.07247	0.078414	0.394339	0.007861	0.47534
chrX	76000000	77000000	0.15984	0.151854	0.173353	0.151569	0.127338	0.152465	0.130915	0.079771	0.221694	0.260581	0.163563	0.144055	0.089049	0.097781	0.119115	0.040029	0.119892	0.112915	0.054186	0.109825	0.116227	0.060972	0.13508	0.069657	0.182873	0.124066	0.226223	0.17445	0.057235	0.16994	0.074416	0.136667	0.060363	0.068838	0.092674	0.0783	0.088161	0.06553	0.078135	0.079403	0.079878	0.07809	0.123665	0.049237	0.158795	0.222738	0.072019	0.082545	0.10508	0.194788	0.114471	0.087847	0.077242	0.038275	0.059783	0.042962	0.062165	0.146644	0.116274	0.084622	0.064186	0.104137	0.14609	0.155587	0.115724	0.082147	0.111506	0.104053	0.118698	0.096373	0.047122	0.046497	0.066831	0.105074	0.102125	0.208036	0.110816	0.051816	0.069257	0.100375	0.162404	0.167437	0.094913	0.084188	0.087498	0.220232	0.160782	0.160609	0.113838	0.150586	0.105243	0.097274	0.077871	0.083684	0.072478	0.103087	0.201715	0.135514	0.079243	0.087443	0.399523	0.007531	0.462844
chrX	77000000	78000000	0.181726	0.168756	0.189492	0.18026	0.151348	0.176486	0.152403	0.09741	0.250817	0.288018	0.180529	0.161539	0.119254	0.126098	0.146486	0.053582	0.144565	0.129427	0.069387	0.151184	0.147042	0.08945	0.16819	0.083844	0.21246	0.143666	0.248641	0.189733	0.071902	0.196494	0.10704	0.167131	0.095763	0.084418	0.098186	0.082644	0.106385	0.083337	0.082979	0.083727	0.087573	0.083772	0.144506	0.059335	0.208113	0.291579	0.090039	0.103216	0.128105	0.270466	0.146466	0.106704	0.093549	0.068355	0.107734	0.083737	0.120621	0.224666	0.184023	0.136972	0.109815	0.146224	0.209351	0.183139	0.133768	0.127419	0.156479	0.191792	0.166379	0.128922	0.08124	0.080545	0.085111	0.124955	0.121877	0.244991	0.134048	0.086157	0.114122	0.112635	0.231626	0.175372	0.097119	0.088273	0.112073	0.246938	0.17339	0.172548	0.125998	0.164828	0.116104	0.10989	0.100021	0.095221	0.087345	0.120938	0.219769	0.158434	0.103121	0.115593	0.447968	0.011639	0.49968
chrX	78000000	79000000	0.156567	0.166579	0.191027	0.173112	0.123964	0.178437	0.159688	0.093991	0.246418	0.299401	0.169379	0.146086	0.107755	0.115084	0.137977	0.050159	0.136951	0.111797	0.055116	0.141624	0.139337	0.074473	0.163676	0.071692	0.214999	0.142296	0.232964	0.175692	0.069037	0.191802	0.102417	0.172499	0.083733	0.07446	0.095307	0.079956	0.098042	0.073364	0.069043	0.0668	0.07576	0.074061	0.140349	0.041795	0.230538	0.323292	0.069739	0.088298	0.142125	0.272501	0.137965	0.091361	0.071527	0.07107	0.128912	0.097341	0.136143	0.248053	0.211008	0.147062	0.113522	0.150805	0.234227	0.183361	0.12661	0.131222	0.164598	0.207049	0.178415	0.128146	0.080684	0.084977	0.076561	0.108043	0.105515	0.259914	0.111481	0.070261	0.126785	0.105847	0.245109	0.179598	0.087402	0.078005	0.094106	0.243111	0.166898	0.165578	0.119271	0.151199	0.107924	0.101189	0.086909	0.092887	0.075378	0.114661	0.224217	0.161737	0.081961	0.089204	0.452991	0.011201	0.507689
chrX	79000000	80000000	0.154998	0.156691	0.171693	0.156314	0.110787	0.172774	0.143332	0.086675	0.233919	0.282693	0.161469	0.14227	0.077062	0.095885	0.111546	0.046062	0.117406	0.100148	0.043875	0.097881	0.106514	0.054844	0.128362	0.05337	0.187181	0.122197	0.222821	0.168414	0.066251	0.169899	0.066703	0.131643	0.049732	0.066217	0.085157	0.072496	0.088865	0.070785	0.060288	0.05306	0.070693	0.055531	0.131145	0.034691	0.164786	0.22509	0.053876	0.068925	0.119939	0.201815	0.105426	0.071661	0.051173	0.032988	0.052655	0.035354	0.053218	0.132581	0.096262	0.079403	0.05802	0.101588	0.145875	0.171631	0.119592	0.077415	0.105155	0.082951	0.119044	0.089849	0.043159	0.039741	0.068142	0.101685	0.099509	0.227577	0.094051	0.035714	0.06299	0.097322	0.157588	0.173526	0.084642	0.077207	0.070677	0.225026	0.157226	0.162719	0.109095	0.140233	0.103897	0.099339	0.059776	0.085264	0.070385	0.109156	0.210349	0.140379	0.080831	0.089172	0.456954	0.012485	0.511996
